D:\OneDrive\Êý¾Ý¼¯\Librispeech\train-clean-5
332\128985\332-128985-0021.flac	223040
332\128985\332-128985-0022.flac	240880
332\128985\332-128985-0023.flac	209120
332\128985\332-128985-0024.flac	206400
332\128985\332-128985-0025.flac	196400
332\128985\332-128985-0026.flac	100640
332\128985\332-128985-0027.flac	75920
332\128985\332-128985-0028.flac	249840
332\128985\332-128985-0029.flac	91920
332\128985\332-128985-0030.flac	212240
332\128985\332-128985-0031.flac	122960
332\128985\332-128985-0032.flac	244880
332\128985\332-128985-0033.flac	162480
332\128985\332-128985-0034.flac	243920
332\128985\332-128985-0035.flac	100480
332\128985\332-128985-0036.flac	245920
332\128985\332-128985-0037.flac	154560
332\128985\332-128985-0038.flac	198160
332\128985\332-128985-0039.flac	194640
332\128985\332-128985-0040.flac	198160
332\128985\332-128985-0041.flac	248720
332\128985\332-128985-0042.flac	106240
332\128985\332-128985-0043.flac	102480
332\128985\332-128985-0044.flac	234560
332\128985\332-128985-0045.flac	252960
332\128985\332-128985-0046.flac	234960
332\128985\332-128985-0047.flac	240320
332\128985\332-128985-0048.flac	262400
332\128985\332-128985-0049.flac	243040
332\128985\332-128985-0050.flac	195440
332\128985\332-128985-0051.flac	214080
332\128985\332-128985-0052.flac	195280
332\128985\332-128985-0053.flac	227840
332\128985\332-128985-0054.flac	203440
332\128985\332-128985-0055.flac	218240
332\128985\332-128985-0056.flac	259440
332\128985\332-128985-0057.flac	237600
332\128985\332-128985-0058.flac	262960
332\128985\332-128985-0059.flac	215120
332\128985\332-128985-0060.flac	245520
332\128985\332-128985-0061.flac	207600
332\128985\332-128985-0062.flac	209840
332\128985\332-128985-0063.flac	249760
332\128985\332-128985-0064.flac	205120
332\128985\332-128985-0065.flac	237840
332\128985\332-128985-0066.flac	224000
332\128985\332-128985-0067.flac	138160
332\128985\332-128985-0068.flac	91520
332\128985\332-128985-0069.flac	236320
332\128985\332-128985-0070.flac	246480
332\128985\332-128985-0071.flac	231280
332\128985\332-128985-0072.flac	47200
332\128985\332-128985-0073.flac	268240
332\128985\332-128985-0074.flac	234560
332\128985\332-128985-0075.flac	247440
332\128985\332-128985-0076.flac	226240
332\128985\332-128985-0077.flac	174799
332\128985\332-128985-0078.flac	166241
332\128985\332-128985-0079.flac	220080
332\128985\332-128985-0080.flac	252160
332\128985\332-128985-0081.flac	221600
332\128985\332-128985-0082.flac	89520
332\128985\332-128985-0083.flac	243840
332\128985\332-128985-0084.flac	238320
332\128985\332-128985-0085.flac	222320
332\128985\332-128985-0086.flac	245520
332\128985\332-128985-0087.flac	206320
332\128985\332-128985-0088.flac	65440
3526\176653\3526-176653-0000.flac	220720
3526\176653\3526-176653-0001.flac	233200
3526\176653\3526-176653-0002.flac	241680
3526\176653\3526-176653-0003.flac	237360
3526\176653\3526-176653-0004.flac	244480
3526\176653\3526-176653-0005.flac	233040
3526\176653\3526-176653-0006.flac	260960
3526\176653\3526-176653-0007.flac	225120
3526\176653\3526-176653-0008.flac	251120
3526\176653\3526-176653-0009.flac	253920
3526\176653\3526-176653-0010.flac	242240
3526\176653\3526-176653-0011.flac	248240
3526\176653\3526-176653-0012.flac	141120
3526\176653\3526-176653-0013.flac	236240
3526\176653\3526-176653-0014.flac	248320
3526\176653\3526-176653-0015.flac	88400
3526\176653\3526-176653-0016.flac	246080
3526\176653\3526-176653-0017.flac	248320
3526\176653\3526-176653-0018.flac	76640
3526\176653\3526-176653-0019.flac	207040
3526\176653\3526-176653-0020.flac	96080
3526\176653\3526-176653-0021.flac	158560
3526\176653\3526-176653-0022.flac	247760
3526\176653\3526-176653-0023.flac	127760
3526\176653\3526-176653-0024.flac	224800
3526\176653\3526-176653-0025.flac	247200
3526\176653\3526-176653-0026.flac	202240
3526\176653\3526-176653-0027.flac	268320
3526\176653\3526-176653-0028.flac	183440
3526\176653\3526-176653-0029.flac	232160
3526\176653\3526-176653-0030.flac	250640
3526\176653\3526-176653-0031.flac	273600
3526\176653\3526-176653-0032.flac	225840
3526\176653\3526-176653-0033.flac	248480
3526\176653\3526-176653-0034.flac	228720
3526\176653\3526-176653-0035.flac	193840
3526\176653\3526-176653-0036.flac	114960
3526\176653\3526-176653-0037.flac	233840
3526\176653\3526-176653-0038.flac	77920
3526\176653\3526-176653-0039.flac	138240
3526\176653\3526-176653-0040.flac	213920
3526\176653\3526-176653-0041.flac	255840
3526\176653\3526-176653-0042.flac	247440
3526\176653\3526-176653-0043.flac	242480
3526\176653\3526-176653-0044.flac	223600
3526\176653\3526-176653-0045.flac	216080
3526\176653\3526-176653-0046.flac	156160
3526\176653\3526-176653-0047.flac	193920
3526\176653\3526-176653-0048.flac	202720
3526\176653\3526-176653-0049.flac	201040
3526\176653\3526-176653-0050.flac	55600
3526\176653\3526-176653-0051.flac	40800
3526\176653\3526-176653-0052.flac	229760
3526\176653\3526-176653-0053.flac	261120
3526\176653\3526-176653-0054.flac	226160
3664\178355\3664-178355-0000.flac	222720
3664\178355\3664-178355-0001.flac	261920
3664\178355\3664-178355-0002.flac	242320
3664\178355\3664-178355-0003.flac	233680
3664\178355\3664-178355-0004.flac	234960
3664\178355\3664-178355-0005.flac	255760
3664\178355\3664-178355-0006.flac	253120
3664\178355\3664-178355-0007.flac	255440
3664\178355\3664-178355-0008.flac	245280
3664\178355\3664-178355-0009.flac	246240
3664\178355\3664-178355-0010.flac	84960
3664\178355\3664-178355-0011.flac	259440
3664\178355\3664-178355-0012.flac	253680
3664\178355\3664-178355-0013.flac	194560
3664\178355\3664-178355-0014.flac	228560
3664\178355\3664-178355-0015.flac	253120
3664\178355\3664-178355-0016.flac	206800
3664\178355\3664-178355-0017.flac	242160
3664\178355\3664-178355-0018.flac	180880
3664\178355\3664-178355-0019.flac	74880
3664\178355\3664-178355-0020.flac	245200
3664\178355\3664-178355-0021.flac	189520
3664\178355\3664-178355-0022.flac	237120
3664\178355\3664-178355-0023.flac	227280
3664\178355\3664-178355-0024.flac	209120
3664\178355\3664-178355-0025.flac	252400
3664\178355\3664-178355-0026.flac	235680
3664\178355\3664-178355-0027.flac	225360
3664\178355\3664-178355-0028.flac	264240
3664\178355\3664-178355-0029.flac	191680
3664\178355\3664-178355-0030.flac	232000
3664\178355\3664-178355-0031.flac	246400
3664\178355\3664-178355-0032.flac	236720
3664\178355\3664-178355-0033.flac	252400
3664\178355\3664-178355-0034.flac	260640
3664\178355\3664-178355-0035.flac	251680
3664\178355\3664-178355-0036.flac	142800
3947\13262\3947-13262-0000.flac	257040
3947\13262\3947-13262-0001.flac	233600
3947\13262\3947-13262-0002.flac	227520
3947\13262\3947-13262-0003.flac	226880
3947\13262\3947-13262-0004.flac	228560
3947\13262\3947-13262-0005.flac	119360
3947\13262\3947-13262-0006.flac	180400
3947\13262\3947-13262-0007.flac	207520
3947\13262\3947-13262-0008.flac	169360
3947\13262\3947-13262-0009.flac	258960
3947\13262\3947-13262-0010.flac	224960
3947\13262\3947-13262-0011.flac	186320
3947\13262\3947-13262-0012.flac	183040
3947\13262\3947-13262-0013.flac	239440
3947\13262\3947-13262-0014.flac	251840
3947\13262\3947-13262-0015.flac	198960
3947\13262\3947-13262-0016.flac	77440
3947\13262\3947-13262-0017.flac	211120
3947\13262\3947-13262-0018.flac	258000
3947\13262\3947-13262-0019.flac	206560
3947\13262\3947-13262-0020.flac	157120
3947\13262\3947-13262-0021.flac	229760
3947\13262\3947-13262-0022.flac	260800
3947\13262\3947-13262-0023.flac	240000
3947\13262\3947-13262-0024.flac	209600
3947\13262\3947-13262-0025.flac	246960
3947\13262\3947-13262-0026.flac	192640
3947\13262\3947-13262-0027.flac	218880
3947\13262\3947-13262-0028.flac	220800
3947\13262\3947-13262-0029.flac	250800
3947\13262\3947-13262-0030.flac	217760
3947\13262\3947-13262-0031.flac	194800
3947\13262\3947-13262-0032.flac	238880
3947\13262\3947-13262-0033.flac	134080
3947\13262\3947-13262-0034.flac	168960
3947\13262\3947-13262-0035.flac	107040
3947\13262\3947-13262-0036.flac	195600
3947\13262\3947-13262-0037.flac	183200
3947\13262\3947-13262-0038.flac	213040
3947\13262\3947-13262-0039.flac	83920
3947\13262\3947-13262-0040.flac	199680
3947\13262\3947-13262-0041.flac	192240
3947\13262\3947-13262-0042.flac	114240
3947\13262\3947-13262-0043.flac	203040
3947\13262\3947-13262-0044.flac	156320
3947\13262\3947-13262-0045.flac	139040
3947\13262\3947-13262-0046.flac	146080
3947\13262\3947-13262-0047.flac	220000
3947\13262\3947-13262-0048.flac	155680
3947\13262\3947-13262-0049.flac	252800
3947\13262\3947-13262-0050.flac	223200
3947\13262\3947-13262-0051.flac	264080
460\172359\460-172359-0000.flac	126640
460\172359\460-172359-0001.flac	238880
460\172359\460-172359-0002.flac	198080
460\172359\460-172359-0003.flac	234000
460\172359\460-172359-0004.flac	88160
460\172359\460-172359-0005.flac	245760
460\172359\460-172359-0006.flac	251360
460\172359\460-172359-0007.flac	217360
460\172359\460-172359-0008.flac	212000
460\172359\460-172359-0009.flac	242240
460\172359\460-172359-0010.flac	175120
460\172359\460-172359-0011.flac	181520
460\172359\460-172359-0012.flac	196160
460\172359\460-172359-0013.flac	222880
460\172359\460-172359-0014.flac	241520
460\172359\460-172359-0015.flac	46960
460\172359\460-172359-0016.flac	259200
460\172359\460-172359-0017.flac	239200
460\172359\460-172359-0018.flac	196080
460\172359\460-172359-0019.flac	262640
460\172359\460-172359-0020.flac	238720
460\172359\460-172359-0021.flac	113520
460\172359\460-172359-0022.flac	85680
460\172359\460-172359-0023.flac	255520
460\172359\460-172359-0024.flac	170640
460\172359\460-172359-0025.flac	195040
460\172359\460-172359-0026.flac	250720
460\172359\460-172359-0027.flac	237200
460\172359\460-172359-0028.flac	246560
460\172359\460-172359-0029.flac	268960
460\172359\460-172359-0030.flac	241440
460\172359\460-172359-0031.flac	108560
460\172359\460-172359-0032.flac	147600
460\172359\460-172359-0033.flac	183760
460\172359\460-172359-0034.flac	251600
460\172359\460-172359-0035.flac	111440
460\172359\460-172359-0036.flac	265840
460\172359\460-172359-0037.flac	252960
460\172359\460-172359-0038.flac	242560
460\172359\460-172359-0039.flac	114720
460\172359\460-172359-0040.flac	59760
460\172359\460-172359-0041.flac	201120
460\172359\460-172359-0042.flac	208800
460\172359\460-172359-0043.flac	61840
460\172359\460-172359-0044.flac	238960
460\172359\460-172359-0045.flac	237040
460\172359\460-172359-0046.flac	197520
460\172359\460-172359-0047.flac	166640
460\172359\460-172359-0048.flac	161760
460\172359\460-172359-0049.flac	257600
460\172359\460-172359-0050.flac	92960
460\172359\460-172359-0051.flac	242880
460\172359\460-172359-0052.flac	235760
460\172359\460-172359-0053.flac	228880
460\172359\460-172359-0054.flac	227280
460\172359\460-172359-0055.flac	53680
460\172359\460-172359-0056.flac	124880
460\172359\460-172359-0057.flac	225520
460\172359\460-172359-0058.flac	246240
460\172359\460-172359-0059.flac	218320
460\172359\460-172359-0060.flac	78320
460\172359\460-172359-0061.flac	101760
460\172359\460-172359-0062.flac	249600
460\172359\460-172359-0063.flac	231280
460\172359\460-172359-0064.flac	71040
460\172359\460-172359-0065.flac	75200
460\172359\460-172359-0066.flac	248720
460\172359\460-172359-0067.flac	250000
460\172359\460-172359-0068.flac	220240
460\172359\460-172359-0069.flac	226400
460\172359\460-172359-0070.flac	98960
460\172359\460-172359-0071.flac	89360
460\172359\460-172359-0072.flac	258800
460\172359\460-172359-0073.flac	232400
460\172359\460-172359-0074.flac	153840
460\172359\460-172359-0075.flac	234720
460\172359\460-172359-0076.flac	243920
460\172359\460-172359-0077.flac	200960
460\172359\460-172359-0078.flac	215760
460\172359\460-172359-0079.flac	141760
460\172359\460-172359-0080.flac	260960
460\172359\460-172359-0081.flac	72000
460\172359\460-172359-0082.flac	53120
460\172359\460-172359-0083.flac	249920
460\172359\460-172359-0084.flac	196960
460\172359\460-172359-0085.flac	211120
460\172359\460-172359-0086.flac	250240
460\172359\460-172359-0087.flac	250560
460\172359\460-172359-0088.flac	179840
460\172359\460-172359-0089.flac	112960
460\172359\460-172359-0090.flac	37040
460\172359\460-172359-0091.flac	178320
460\172359\460-172359-0092.flac	220080
460\172359\460-172359-0093.flac	190240
460\172359\460-172359-0094.flac	243440
460\172359\460-172359-0095.flac	219920
460\172359\460-172359-0096.flac	111200
460\172359\460-172359-0097.flac	231840
460\172359\460-172359-0098.flac	80640
460\172359\460-172359-0099.flac	153120
4640\19188\4640-19188-0000.flac	76960
4640\19188\4640-19188-0001.flac	84960
4640\19188\4640-19188-0002.flac	157040
4640\19188\4640-19188-0003.flac	74400
4640\19188\4640-19188-0004.flac	79280
4640\19188\4640-19188-0005.flac	247920
4640\19188\4640-19188-0006.flac	93920
4640\19188\4640-19188-0007.flac	226480
4640\19188\4640-19188-0008.flac	142960
4640\19188\4640-19188-0009.flac	222720
4640\19188\4640-19188-0010.flac	209920
4640\19188\4640-19188-0011.flac	250240
4640\19188\4640-19188-0012.flac	148560
4640\19188\4640-19188-0013.flac	160640
4640\19188\4640-19188-0014.flac	212800
4640\19188\4640-19188-0015.flac	211120
4640\19188\4640-19188-0016.flac	219520
4640\19188\4640-19188-0017.flac	249600
4640\19188\4640-19188-0018.flac	236880
4640\19188\4640-19188-0019.flac	234640
4640\19188\4640-19188-0020.flac	237360
4640\19188\4640-19188-0021.flac	256240
4640\19188\4640-19188-0022.flac	140080
4640\19188\4640-19188-0023.flac	241120
4640\19188\4640-19188-0024.flac	244080
4640\19188\4640-19188-0025.flac	201920
4640\19188\4640-19188-0026.flac	214720
4640\19188\4640-19188-0027.flac	248160
4640\19188\4640-19188-0028.flac	228640
4640\19188\4640-19188-0029.flac	243280
4640\19188\4640-19188-0030.flac	201360
4640\19188\4640-19188-0031.flac	160720
4640\19188\4640-19188-0032.flac	251360
4640\19188\4640-19188-0033.flac	202720
4640\19188\4640-19188-0034.flac	213040
4640\19188\4640-19188-0035.flac	184720
4640\19188\4640-19188-0036.flac	71360
4640\19188\4640-19188-0037.flac	238720
4640\19188\4640-19188-0038.flac	41200
4640\19188\4640-19188-0039.flac	244240
4640\19188\4640-19188-0040.flac	139920
4680\16042\4680-16042-0000.flac	134800
4680\16042\4680-16042-0001.flac	173680
4680\16042\4680-16042-0002.flac	252240
4680\16042\4680-16042-0003.flac	219680
4680\16042\4680-16042-0004.flac	59360
4680\16042\4680-16042-0005.flac	213760
4680\16042\4680-16042-0006.flac	123200
4680\16042\4680-16042-0007.flac	253200
4680\16042\4680-16042-0008.flac	233120
4680\16042\4680-16042-0009.flac	239520
4680\16042\4680-16042-0010.flac	245280
4680\16042\4680-16042-0011.flac	243040
4680\16042\4680-16042-0012.flac	220720
4680\16042\4680-16042-0013.flac	97120
4680\16042\4680-16042-0014.flac	245680
4680\16042\4680-16042-0015.flac	193200
4680\16042\4680-16042-0016.flac	246800
4680\16042\4680-16042-0017.flac	255440
4680\16042\4680-16042-0018.flac	212160
4680\16042\4680-16042-0019.flac	216960
4680\16042\4680-16042-0020.flac	188800
4680\16042\4680-16042-0021.flac	223600
4680\16042\4680-16042-0022.flac	252560
4680\16042\4680-16042-0023.flac	238240
4680\16042\4680-16042-0024.flac	251600
4680\16042\4680-16042-0025.flac	214640
4680\16042\4680-16042-0026.flac	235360
4680\16042\4680-16042-0027.flac	48080
4680\16042\4680-16042-0028.flac	232160
4680\16042\4680-16042-0029.flac	143200
4680\16042\4680-16042-0030.flac	83200
4680\16042\4680-16042-0031.flac	241920
4680\16042\4680-16042-0032.flac	215440
4680\16042\4680-16042-0033.flac	198960
4680\16042\4680-16042-0034.flac	232080
4680\16042\4680-16042-0035.flac	216960
4680\16042\4680-16042-0036.flac	224400
4680\16042\4680-16042-0037.flac	253120
4680\16042\4680-16042-0038.flac	250880
4680\16042\4680-16042-0039.flac	234960
5789\70653\5789-70653-0000.flac	265440
5789\70653\5789-70653-0001.flac	228000
5789\70653\5789-70653-0002.flac	238800
5789\70653\5789-70653-0003.flac	254880
5789\70653\5789-70653-0004.flac	198400
5789\70653\5789-70653-0005.flac	189600
5789\70653\5789-70653-0006.flac	169280
5789\70653\5789-70653-0007.flac	234880
5789\70653\5789-70653-0008.flac	200640
5789\70653\5789-70653-0009.flac	187840
5789\70653\5789-70653-0010.flac	249200
5789\70653\5789-70653-0011.flac	213040
5789\70653\5789-70653-0012.flac	172320
5789\70653\5789-70653-0013.flac	79040
5789\70653\5789-70653-0014.flac	203440
5789\70653\5789-70653-0015.flac	246320
5789\70653\5789-70653-0016.flac	217360
5789\70653\5789-70653-0017.flac	247680
5789\70653\5789-70653-0018.flac	219440
5789\70653\5789-70653-0019.flac	104480
5789\70653\5789-70653-0020.flac	164320
5789\70653\5789-70653-0021.flac	226880
5789\70653\5789-70653-0022.flac	221040
5789\70653\5789-70653-0023.flac	186400
5789\70653\5789-70653-0024.flac	237120
5789\70653\5789-70653-0025.flac	132000
5789\70653\5789-70653-0026.flac	248720
5789\70653\5789-70653-0027.flac	252800
5789\70653\5789-70653-0028.flac	246560
5789\70653\5789-70653-0029.flac	185120
5789\70653\5789-70653-0030.flac	223760
5789\70653\5789-70653-0031.flac	259200
5789\70653\5789-70653-0032.flac	232080
5789\70653\5789-70653-0033.flac	225680
5789\70653\5789-70653-0034.flac	203120
5789\70653\5789-70653-0035.flac	233680
5789\70653\5789-70653-0036.flac	209760
6272\70171\6272-70171-0000.flac	213680
6272\70171\6272-70171-0001.flac	239760
6272\70171\6272-70171-0002.flac	239679
6272\70171\6272-70171-0003.flac	187441
6272\70171\6272-70171-0004.flac	228960
6272\70171\6272-70171-0005.flac	225040
6272\70171\6272-70171-0006.flac	231600
6272\70171\6272-70171-0007.flac	257360
6272\70171\6272-70171-0008.flac	256240
6272\70171\6272-70171-0009.flac	212960
6272\70171\6272-70171-0010.flac	227840
6272\70171\6272-70171-0011.flac	121600
6272\70171\6272-70171-0012.flac	201360
6272\70171\6272-70171-0013.flac	244959
6272\70171\6272-70171-0014.flac	207521
6272\70171\6272-70171-0015.flac	245280
6272\70171\6272-70171-0016.flac	246080
6272\70171\6272-70171-0017.flac	252800
6272\70171\6272-70171-0018.flac	254720
6272\70171\6272-70171-0019.flac	197200
6272\70171\6272-70171-0020.flac	209120
6272\70171\6272-70171-0021.flac	85360
6272\70171\6272-70171-0022.flac	94160
6272\70171\6272-70171-0023.flac	202960
6272\70171\6272-70171-0024.flac	256800
6272\70171\6272-70171-0025.flac	266240
6272\70171\6272-70171-0026.flac	192400
6272\70171\6272-70171-0027.flac	136400
6272\70171\6272-70171-0028.flac	119040
6272\70171\6272-70171-0029.flac	240080
6272\70171\6272-70171-0030.flac	260400
6272\70171\6272-70171-0031.flac	219360
6272\70171\6272-70171-0032.flac	226320
6272\70171\6272-70171-0033.flac	237680
6272\70171\6272-70171-0034.flac	235200
6272\70171\6272-70171-0035.flac	240400
6272\70171\6272-70171-0036.flac	252800
6272\70171\6272-70171-0037.flac	202480
6272\70171\6272-70171-0038.flac	239520
6272\70171\6272-70171-0039.flac	204160
6272\70171\6272-70171-0040.flac	188560
6272\70171\6272-70171-0041.flac	226240
669\129074\669-129074-0000.flac	244240
669\129074\669-129074-0001.flac	129920
669\129074\669-129074-0002.flac	201040
669\129074\669-129074-0003.flac	203281
669\129074\669-129074-0004.flac	39760
669\129074\669-129074-0005.flac	232480
669\129074\669-129074-0006.flac	190720
669\129074\669-129074-0007.flac	260080
669\129074\669-129074-0008.flac	256400
669\129074\669-129074-0009.flac	54480
669\129074\669-129074-0010.flac	209920
669\129074\669-129074-0011.flac	130480
669\129074\669-129074-0012.flac	219760
669\129074\669-129074-0013.flac	214960
669\129074\669-129074-0014.flac	174160
669\129074\669-129074-0015.flac	248080
669\129074\669-129074-0016.flac	223440
669\129074\669-129074-0017.flac	238880
669\129074\669-129074-0018.flac	53600
669\129074\669-129074-0019.flac	248000
669\129074\669-129074-0020.flac	213680
669\129074\669-129074-0021.flac	247920
669\129074\669-129074-0022.flac	134960
669\129074\669-129074-0023.flac	45040
669\129074\669-129074-0024.flac	114400
669\129074\669-129074-0025.flac	80560
669\129074\669-129074-0026.flac	252800
669\129074\669-129074-0027.flac	250480
669\129074\669-129074-0028.flac	240880
669\129074\669-129074-0029.flac	242960
669\129074\669-129074-0030.flac	176720
669\129074\669-129074-0031.flac	84320
6848\252323\6848-252323-0000.flac	249600
6848\252323\6848-252323-0001.flac	94320
6848\252323\6848-252323-0002.flac	177440
6848\252323\6848-252323-0003.flac	192000
6848\252323\6848-252323-0004.flac	212560
6848\252323\6848-252323-0005.flac	240640
6848\252323\6848-252323-0006.flac	106000
6848\252323\6848-252323-0007.flac	252080
6848\252323\6848-252323-0008.flac	253360
6848\252323\6848-252323-0009.flac	264640
6848\252323\6848-252323-0010.flac	254880
6848\252323\6848-252323-0011.flac	231520
6848\252323\6848-252323-0012.flac	273200
6848\252323\6848-252323-0013.flac	247920
6848\252323\6848-252323-0014.flac	192880
6848\252323\6848-252323-0015.flac	250080
6848\252323\6848-252323-0016.flac	230400
6848\252323\6848-252323-0017.flac	246640
6848\252323\6848-252323-0018.flac	204160
6848\252323\6848-252323-0019.flac	242560
6848\252323\6848-252323-0020.flac	219280
6848\252323\6848-252323-0021.flac	206080
6848\252323\6848-252323-0022.flac	252000
6848\252323\6848-252323-0023.flac	159280
6848\252323\6848-252323-0024.flac	247760
6848\252323\6848-252323-0025.flac	222640
6848\252323\6848-252323-0026.flac	222720
6848\252323\6848-252323-0027.flac	230160
6848\252323\6848-252323-0028.flac	203760
6848\252323\6848-252323-0029.flac	248480
6848\252323\6848-252323-0030.flac	249680
6848\252323\6848-252323-0031.flac	233920
6848\252323\6848-252323-0032.flac	265600
6848\252323\6848-252323-0033.flac	216240
6848\252323\6848-252323-0034.flac	222640
6848\252323\6848-252323-0035.flac	232560
6848\252323\6848-252323-0036.flac	218800
6848\252323\6848-252323-0037.flac	190160
6848\252323\6848-252323-0038.flac	247120
6848\252323\6848-252323-0039.flac	246240
6848\252323\6848-252323-0040.flac	233200
7312\92432\7312-92432-0000.flac	67360
7312\92432\7312-92432-0001.flac	196319
7312\92432\7312-92432-0002.flac	195920
7312\92432\7312-92432-0003.flac	222800
7312\92432\7312-92432-0004.flac	221680
7312\92432\7312-92432-0005.flac	252000
7312\92432\7312-92432-0006.flac	189360
7312\92432\7312-92432-0007.flac	240240
7312\92432\7312-92432-0008.flac	203360
7312\92432\7312-92432-0009.flac	67200
7312\92432\7312-92432-0010.flac	243680
7312\92432\7312-92432-0011.flac	199360
7312\92432\7312-92432-0012.flac	233520
7312\92432\7312-92432-0013.flac	258080
7312\92432\7312-92432-0014.flac	91600
7312\92432\7312-92432-0015.flac	255360
7312\92432\7312-92432-0016.flac	193920
7312\92432\7312-92432-0017.flac	238240
7312\92432\7312-92432-0018.flac	147120
7312\92432\7312-92432-0019.flac	231600
7312\92432\7312-92432-0020.flac	238800
7312\92432\7312-92432-0021.flac	227440
7312\92432\7312-92432-0022.flac	239040
7312\92432\7312-92432-0023.flac	163120
7312\92432\7312-92432-0024.flac	215760
7312\92432\7312-92432-0025.flac	192160
7367\86737\7367-86737-0000.flac	58080
7367\86737\7367-86737-0001.flac	188320
7367\86737\7367-86737-0002.flac	232080
7367\86737\7367-86737-0003.flac	250240
7367\86737\7367-86737-0004.flac	206160
7367\86737\7367-86737-0005.flac	238640
7367\86737\7367-86737-0006.flac	86720
7367\86737\7367-86737-0007.flac	144160
7367\86737\7367-86737-0008.flac	243600
7367\86737\7367-86737-0009.flac	182800
7367\86737\7367-86737-0010.flac	239760
7367\86737\7367-86737-0011.flac	176000
7367\86737\7367-86737-0012.flac	210080
7367\86737\7367-86737-0013.flac	246560
7367\86737\7367-86737-0014.flac	146480
7367\86737\7367-86737-0015.flac	199040
7367\86737\7367-86737-0016.flac	199200
7367\86737\7367-86737-0017.flac	242800
7367\86737\7367-86737-0018.flac	233760
7367\86737\7367-86737-0019.flac	163040
7367\86737\7367-86737-0020.flac	206160
7367\86737\7367-86737-0021.flac	143360
7367\86737\7367-86737-0022.flac	238000
7367\86737\7367-86737-0023.flac	169920
7367\86737\7367-86737-0024.flac	161760
7367\86737\7367-86737-0025.flac	196960
7367\86737\7367-86737-0026.flac	234400
7367\86737\7367-86737-0027.flac	223440
7367\86737\7367-86737-0028.flac	207119
7367\86737\7367-86737-0029.flac	236641
7367\86737\7367-86737-0030.flac	226880
7367\86737\7367-86737-0031.flac	194800
7367\86737\7367-86737-0032.flac	236960
7367\86737\7367-86737-0033.flac	102960
7367\86737\7367-86737-0034.flac	230160
7367\86737\7367-86737-0035.flac	230720
7367\86737\7367-86737-0036.flac	247520
7367\86737\7367-86737-0037.flac	247360
7367\86737\7367-86737-0038.flac	147040
7367\86737\7367-86737-0039.flac	229680
7367\86737\7367-86737-0040.flac	57920
7367\86737\7367-86737-0041.flac	205040
7367\86737\7367-86737-0042.flac	146400
7367\86737\7367-86737-0043.flac	224080
7367\86737\7367-86737-0044.flac	216080
7367\86737\7367-86737-0045.flac	223520
7367\86737\7367-86737-0046.flac	171120
7367\86737\7367-86737-0047.flac	226560
7367\86737\7367-86737-0048.flac	117120
7367\86737\7367-86737-0049.flac	100720
7367\86737\7367-86737-0050.flac	209840
7367\86737\7367-86737-0051.flac	256320
7367\86737\7367-86737-0052.flac	250560
7367\86737\7367-86737-0053.flac	159360
7367\86737\7367-86737-0054.flac	232800
7367\86737\7367-86737-0055.flac	172480
7367\86737\7367-86737-0056.flac	255760
7367\86737\7367-86737-0057.flac	222400
7367\86737\7367-86737-0058.flac	238880
7367\86737\7367-86737-0059.flac	198400
7367\86737\7367-86737-0060.flac	220000
7367\86737\7367-86737-0061.flac	220560
7367\86737\7367-86737-0062.flac	244480
7367\86737\7367-86737-0063.flac	202480
7367\86737\7367-86737-0064.flac	249600
7367\86737\7367-86737-0065.flac	262880
7367\86737\7367-86737-0066.flac	237040
7367\86737\7367-86737-0067.flac	217440
7367\86737\7367-86737-0068.flac	229440
7367\86737\7367-86737-0069.flac	246000
7367\86737\7367-86737-0070.flac	219440
7367\86737\7367-86737-0071.flac	244400
7367\86737\7367-86737-0072.flac	46800
7367\86737\7367-86737-0073.flac	223840
7367\86737\7367-86737-0074.flac	193680
7367\86737\7367-86737-0075.flac	213040
7367\86737\7367-86737-0076.flac	171440
7367\86737\7367-86737-0077.flac	263920
7367\86737\7367-86737-0078.flac	243280
7367\86737\7367-86737-0079.flac	235840
7367\86737\7367-86737-0080.flac	194640
7367\86737\7367-86737-0081.flac	230720
7367\86737\7367-86737-0082.flac	122320
7367\86737\7367-86737-0083.flac	243040
7367\86737\7367-86737-0084.flac	230720
7367\86737\7367-86737-0085.flac	249120
7367\86737\7367-86737-0086.flac	244320
7367\86737\7367-86737-0087.flac	237440
7367\86737\7367-86737-0088.flac	237440
7367\86737\7367-86737-0089.flac	247440
7367\86737\7367-86737-0090.flac	222880
7367\86737\7367-86737-0091.flac	160800
7367\86737\7367-86737-0092.flac	220480
7367\86737\7367-86737-0093.flac	207920
7367\86737\7367-86737-0094.flac	230320
7367\86737\7367-86737-0095.flac	141280
7367\86737\7367-86737-0096.flac	247120
7367\86737\7367-86737-0097.flac	200160
7367\86737\7367-86737-0098.flac	76400
7367\86737\7367-86737-0099.flac	153120
7367\86737\7367-86737-0100.flac	212960
7367\86737\7367-86737-0101.flac	245120
7367\86737\7367-86737-0102.flac	138640
7367\86737\7367-86737-0103.flac	232720
7367\86737\7367-86737-0104.flac	247600
7367\86737\7367-86737-0105.flac	40240
7367\86737\7367-86737-0106.flac	242480
7367\86737\7367-86737-0107.flac	247920
7367\86737\7367-86737-0108.flac	228000
7367\86737\7367-86737-0109.flac	163440
7367\86737\7367-86737-0110.flac	231600
7367\86737\7367-86737-0111.flac	121200
7367\86737\7367-86737-0112.flac	244080
